SINAPI - Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,__arquivo_origem,Unnamed: 0
RELATÓRIO DE FAMÍLIAS E COEFICIENTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Mês de Referência:,06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Data de emissão:,11/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
,,,,Coeficientes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
"Código da
Família","Código do
Insumo",Descrição do Insumo,Unidade,Categoria,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3463,"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",UN,REPRESENTADO,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3464,"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",UN,REPRESENTADO,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,1.7663671,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3466,"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""",UN,REPRESENTADO,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,10.7715019,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3467,"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""",UN,REPRESENTADO,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,6.0834403,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3462,"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UN,REPRESENTADO,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,1.1655969,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1649,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",UN,REPRESENTADO,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,7.6649551,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1653,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",UN,REPRESENTADO,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,6.0038511,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1648,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",UN,REPRESENTADO,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,4.1283697,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1647,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UN,REPRESENTADO,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,2.1501926,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1651,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",UN,REPRESENTADO,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,19.1501926,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1650,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",UN,REPRESENTADO,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,10.5853659,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1652,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",UN,REPRESENTADO,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,27.4852375,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1654,"CRUZETA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",UN,REPRESENTADO,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,2.9512195,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1777,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2""",UN,REPRESENTADO,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,8.2644416,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1819,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""",UN,REPRESENTADO,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,6.012837,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1776,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""",UN,REPRESENTADO,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,4.8921694,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1775,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""",UN,REPRESENTADO,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,1.7984596,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1778,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""",UN,REPRESENTADO,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,20.0038511,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1818,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""",UN,REPRESENTADO,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,13.2785623,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1779,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""",UN,REPRESENTADO,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,29.0924262,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1820,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""",UN,REPRESENTADO,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,2.5969191,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1780,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""",UN,REPRESENTADO,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,59.9743261,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1783,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""",UN,REPRESENTADO,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,6.3414634,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1782,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""",UN,REPRESENTADO,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,5.0141207,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1781,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""",UN,REPRESENTADO,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,3.267009,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1817,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""",UN,REPRESENTADO,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,1.4942234,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1784,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""",UN,REPRESENTADO,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,17.9062901,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1810,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""",UN,REPRESENTADO,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,9.9319641,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1812,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""",UN,REPRESENTADO,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,25.071887,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1811,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""",UN,REPRESENTADO,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,2.1489089,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1789,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2""",UN,REPRESENTADO,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,7.9319641,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1788,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""",UN,REPRESENTADO,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,6.3581515,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1787,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""",UN,REPRESENTADO,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,3.7804878,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1786,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""",UN,REPRESENTADO,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,1.5789474,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1791,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""",UN,REPRESENTADO,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,22.9229782,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1790,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""",UN,REPRESENTADO,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,13.2092426,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1792,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""",UN,REPRESENTADO,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,30.9422336,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1813,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""",UN,REPRESENTADO,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,2.5057766,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1793,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""",UN,REPRESENTADO,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,62.5237484,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1797,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/2""",UN,REPRESENTADO,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,9.0064185,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1796,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/4""",UN,REPRESENTADO,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,6.9088575,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1816,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1""",UN,REPRESENTADO,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,3.7188703,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1794,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1/2""",UN,REPRESENTADO,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,1.6495507,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1815,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2 1/2""",UN,REPRESENTADO,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,28.5558408,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1798,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2""",UN,REPRESENTADO,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,12.7779204,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1799,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3""",UN,REPRESENTADO,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,37.1912709,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1795,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3/4""",UN,REPRESENTADO,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,2.2849807,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1800,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 4""",UN,REPRESENTADO,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,71.0038511,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1802,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 6""",UN,REPRESENTADO,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,177.6084724,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1809,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""",UN,REPRESENTADO,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,7.436457,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1814,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""",UN,REPRESENTADO,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,6.1091142,SINAPI_familias_e_coeficientes_2025_06.xlsx,
